Outcome,Model,Split,Explained_output,Subgroup,Level,Aggregation,Rank,Feature_construct,Mean_abs_SHAP,Importance_share_pct,N,Weight_sum
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_12,WTFA_A,11,SEX_A,0.0018074289725521233,2.6318491777717945,394,3100767.9
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_12,WTFA_A,12,HISPALLP_A,0.0012014417155992163,1.7494537485894728,394,3100767.9
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,1,FDSCAT3_A,0.010942353501775323,18.13308027791098,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,2,NOTCOV_A,0.010685139783620809,17.706839524574043,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,3,AGEP_A,0.008182282861498934,13.55923951461295,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,4,EMPWRKLSW1_A,0.007213351502467278,11.953578528221325,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,5,PHSTAT_A,0.005727301989896301,9.490977123137117,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,6,K6SPD_A,0.0050672851420138,8.397232666290115,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,7,DISAB3_A,0.004211497216792225,6.9790668990818086,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,8,RATCAT_A,0.0022211287261433153,3.680735181165222,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,9,CHRONIC_BURDEN_CAT,0.002128678593588908,3.527531788947944,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,10,SEX_A,0.0015474835520493072,2.564406594386141,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,11,EDUCP_A,0.0015043622104489599,2.4929482240452945,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,Unweighted,12,HISPALLP_A,0.000913838268891882,1.514363677627049,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,1,NOTCOV_A,0.01166016087650451,18.412943042835124,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,2,FDSCAT3_A,0.010953955889485296,17.297751551030505,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,3,AGEP_A,0.007901559276326459,12.477611796742204,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,4,EMPWRKLSW1_A,0.0072563706871920045,11.458773303050581,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,5,PHSTAT_A,0.006211567501054127,9.808890273040745,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,6,K6SPD_A,0.005860282386303983,9.25416440963317,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,7,DISAB3_A,0.00487797782469069,7.702975010510157,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,8,CHRONIC_BURDEN_CAT,0.002216583962846229,3.500280544138133,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,9,RATCAT_A,0.0021897220559612654,3.4578620246397085,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,10,SEX_A,0.0016386244359954823,2.587605670980038,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,11,EDUCP_A,0.0015668289451265496,2.474231053073536,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_13,WTFA_A,12,HISPALLP_A,0.0009922606088399203,1.5669113203260947,322,2593253.9520000005
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,1,NOTCOV_A,0.01079854206697461,16.933608072550026,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,2,FDSCAT3_A,0.010777398464196349,16.900451977915385,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,3,RATCAT_A,0.007988857488194426,12.527633898493654,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,4,AGEP_A,0.007763526446337889,12.174283647532695,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,5,EMPWRKLSW1_A,0.006244983983739636,9.792998957092248,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,6,PHSTAT_A,0.005628135127292311,8.825694601532502,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,7,K6SPD_A,0.004514631315489004,7.079566557633478,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,8,DISAB3_A,0.003762622188331813,5.900312196509522,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,9,CHRONIC_BURDEN_CAT,0.002140860642624062,3.3571657021196555,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,10,SEX_A,0.0017879452771088578,2.8037455787965153,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,11,EDUCP_A,0.0014250885474892275,2.2347360210472487,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,Unweighted,12,HISPALLP_A,0.0009372915197260587,1.4698027887770775,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,1,NOTCOV_A,0.011084264351248178,17.294405330131937,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,2,FDSCAT3_A,0.010863118940467154,16.94935957429746,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,3,RATCAT_A,0.008068121588523935,12.588419094227783,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,4,AGEP_A,0.007376726244135675,11.5096581633889,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,5,EMPWRKLSW1_A,0.006095844871827335,9.511141984909129,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,6,PHSTAT_A,0.005893064406576123,9.19475043667866,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,7,K6SPD_A,0.004424770098640455,6.903820150222121,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,8,DISAB3_A,0.0037925194064481194,5.917340633446663,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,9,CHRONIC_BURDEN_CAT,0.002192998907052871,3.421662528540998,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,10,SEX_A,0.0018321157872260776,2.8585887192823507,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,11,EDUCP_A,0.0015140018411749913,2.3622462151850274,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_14,WTFA_A,12,HISPALLP_A,0.0009540724337741645,1.4886071696889664,1930,15348993.286000002
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,1,FDSCAT3_A,0.03271684642321186,28.512877793458024,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,2,NOTCOV_A,0.02402926032515331,20.94160770434745,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,3,K6SPD_A,0.011444195355034851,9.97366736945225,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,4,EMPWRKLSW1_A,0.010200744346197556,8.889994261154873,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,5,AGEP_A,0.009967303938800442,8.68654990340508,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,6,PHSTAT_A,0.008117917814690916,7.074801635630707,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,7,DISAB3_A,0.007479726598255268,6.518615139912164,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,8,CHRONIC_BURDEN_CAT,0.0030711859828278306,2.676552302034326,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,9,EDUCP_A,0.0024530630943079847,2.13785544373317,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,10,RATCAT_A,0.0020223494370480034,1.7624865675717376,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,11,SEX_A,0.001795429673659348,1.564724980200935,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,Unweighted,12,HISPALLP_A,0.0014460819735126233,1.2602668990992631,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,1,FDSCAT3_A,0.032957697671633056,27.970880519565313,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,2,NOTCOV_A,0.02736115844058569,23.22115158781954,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,3,K6SPD_A,0.01240654041097215,10.529311329751808,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,4,EMPWRKLSW1_A,0.009537442668781227,8.09433571509139,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,5,AGEP_A,0.009494080200369523,8.05753440587794,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,6,PHSTAT_A,0.008447741808160275,7.16951709219558,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,7,DISAB3_A,0.006713623357825071,5.697787468835141,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,8,CHRONIC_BURDEN_CAT,0.003155889184797337,2.6783727492267135,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,9,EDUCP_A,0.0023395731891929623,1.985573227647493,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,10,RATCAT_A,0.0020194925040439935,1.7139238336235814,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,11,SEX_A,0.0018967404133410977,1.6097453167627764,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_2,WTFA_A,12,HISPALLP_A,0.0014986228236368508,1.2718667536027226,187,1384944.663
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,1,FDSCAT3_A,0.030069678811112704,29.011513147081157,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,2,NOTCOV_A,0.018522275159409213,17.870467878175866,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,3,AGEP_A,0.011363069309428406,10.963197735914818,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,4,K6SPD_A,0.010550970328534168,10.179676887257221,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,5,EMPWRKLSW1_A,0.009229097086983737,8.904320965868315,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,6,PHSTAT_A,0.0069449919324710155,6.700594509868648,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,7,DISAB3_A,0.006214342215694865,5.995656688706134,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,8,RATCAT_A,0.0029785982916916776,2.873780064034176,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,9,CHRONIC_BURDEN_CAT,0.00255176219930384,2.461964527734463,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,10,EDUCP_A,0.002347854680966869,2.2652326076437337,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,11,SEX_A,0.001488057325819991,1.435691912202357,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,Unweighted,12,HISPALLP_A,0.0013867017399996164,1.3379030755131134,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,1,FDSCAT3_A,0.030087469908257652,28.467478767694637,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,2,NOTCOV_A,0.02295200660553775,21.71620819934108,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,3,AGEP_A,0.010415297465054402,9.854509546656326,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,4,K6SPD_A,0.009510809705047094,8.998721865533264,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,5,EMPWRKLSW1_A,0.008448024109271219,7.993159534283276,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,6,PHSTAT_A,0.007078873121903917,6.69772735665276,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,7,DISAB3_A,0.005742239295880083,5.433061528035752,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,8,CHRONIC_BURDEN_CAT,0.0030578296695110015,2.8931878106553652,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,9,RATCAT_A,0.003004406086018988,2.842640698073604,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,10,EDUCP_A,0.002359003735669763,2.2319885641052295,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,11,SEX_A,0.0015683508719394027,1.4839065991047897,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_3,WTFA_A,12,HISPALLP_A,0.001466362469990902,1.387409529863909,322,2378042.798
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,1,FDSCAT3_A,0.025884856688061272,24.78600680788929,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,2,NOTCOV_A,0.02108495740375371,20.189870241566236,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,3,AGEP_A,0.011352210845850379,10.87029295548001,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,4,K6SPD_A,0.011018788075381567,10.551024467408492,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,5,EMPWRKLSW1_A,0.009249030615025678,8.856395789749032,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,6,PHSTAT_A,0.007193898114513233,6.888506658173886,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,7,DISAB3_A,0.006953278492966636,6.658101690140339,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,8,RATCAT_A,0.0030116186956026334,2.8837710941008257,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,9,CHRONIC_BURDEN_CAT,0.002754835986330161,2.6378891849646906,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,10,EDUCP_A,0.0023807959722678715,2.2797277144688195,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,11,SEX_A,0.0019500382728825474,1.8672563070285089,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,Unweighted,12,HISPALLP_A,0.001599038607696657,1.5311570890298658,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,WTFA_A,1,FDSCAT3_A,0.0283442900687891,25.408899553477223,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,WTFA_A,2,NOTCOV_A,0.025777406019076864,23.10784707249168,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,WTFA_A,3,K6SPD_A,0.011276839002756738,10.108987341238466,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,WTFA_A,4,AGEP_A,0.010589013240796115,9.49239417014346,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,WTFA_A,5,EMPWRKLSW1_A,0.008993799352896225,8.062383774907204,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,WTFA_A,6,PHSTAT_A,0.007513750568432814,6.7356117581303,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,WTFA_A,7,DISAB3_A,0.006519049417291363,5.843923817675877,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,WTFA_A,8,CHRONIC_BURDEN_CAT,0.0029678900542820055,2.6605295137750886,252,1789827.5900000003
MEDNG,RF,locked_test,base_estimator_positive_class_probability,RATCAT_A,code_4,WTFA_A,9,RATCAT_A,0.002919431598031673,2.617089510712988,252,1789827.5900000003
